machine_id,machine,second,minute,tcp_new,udp_new,tcp_end,udp_end,tcp_net_connections,tcp_concurrent,udp_net_connections,udp_concurrent
mb_cap,1,1439,24,0,0,0,0,0,177,0,184
mb_cap,1,1440,24,3,0,2,0,1,178,0,184
mb_cap,1,1441,25,2,0,0,0,2,180,0,184
mb_cap,1,1442,25,0,4,3,3,-3,177,1,185
mb_cap,1,1443,25,2,0,1,1,1,178,-1,184
mb_cap,1,1444,25,0,0,1,0,-1,177,0,184
mb_cap,1,1445,25,3,2,0,2,3,180,0,184
mb_cap,1,1446,25,1,0,1,0,0,180,0,184
mb_cap,1,1447,25,1,2,0,1,1,181,1,185
mb_cap,1,1448,25,0,0,4,0,-4,177,0,185
mb_cap,1,1449,25,12,4,1,4,11,188,0,185
mb_cap,1,1450,25,8,5,2,6,6,194,-1,184
mb_cap,1,1451,25,3,2,0,2,3,197,0,184
mb_cap,1,1452,25,3,0,3,0,0,197,0,184
mb_cap,1,1453,25,2,3,0,3,2,199,0,184
mb_cap,1,1454,25,0,0,2,0,-2,197,0,184
mb_cap,1,1455,25,2,0,1,0,1,198,0,184
mb_cap,1,1456,25,0,0,1,0,-1,197,0,184
mb_cap,1,1457,25,2,0,0,0,2,199,0,184
mb_cap,1,1458,25,1,0,1,0,0,199,0,184
mb_cap,1,1459,25,0,0,0,0,0,199,0,184
mb_cap,1,1460,25,0,0,3,0,-3,196,0,184
mb_cap,1,1461,25,4,0,1,0,3,199,0,184
mb_cap,1,1462,25,0,0,1,0,-1,198,0,184
mb_cap,1,1463,25,0,0,0,0,0,198,0,184
mb_cap,1,1464,25,2,0,2,0,0,198,0,184
mb_cap,1,1465,25,2,0,0,0,2,200,0,184
mb_cap,1,1466,25,0,0,3,0,-3,197,0,184
mb_cap,1,1467,25,2,0,1,1,1,198,-1,183
mb_cap,1,1468,25,0,0,1,0,-1,197,0,183
mb_cap,1,1469,25,2,0,0,0,2,199,0,183
mb_cap,1,1470,25,1,0,1,0,0,199,0,183
mb_cap,1,1471,25,0,0,0,0,0,199,0,183
mb_cap,1,1472,25,0,0,2,0,-2,197,0,183
mb_cap,1,1473,25,4,0,1,0,3,200,0,183
mb_cap,1,1474,25,0,0,1,0,-1,199,0,183
mb_cap,1,1475,25,0,1,0,1,0,199,0,183
mb_cap,1,1476,25,2,0,2,0,0,199,0,183
mb_cap,1,1477,25,2,0,0,0,2,201,0,183
mb_cap,1,1478,25,0,0,3,0,-3,198,0,183
mb_cap,1,1479,25,2,1,1,0,1,199,1,184
mb_cap,1,1480,25,0,0,1,0,-1,198,0,184
mb_cap,1,1481,25,3,0,0,0,3,201,0,184
mb_cap,1,1482,25,0,0,1,0,-1,200,0,184
mb_cap,1,1483,25,0,0,0,0,0,200,0,184
mb_cap,1,1484,25,1,0,5,0,-4,196,0,184
mb_cap,1,1485,25,5,0,0,0,5,201,0,184
mb_cap,1,1486,25,0,0,0,0,0,201,0,184
mb_cap,1,1487,25,0,0,1,0,-1,200,0,184
mb_cap,1,1488,25,0,0,0,0,0,200,0,184
mb_cap,1,1489,25,3,0,0,0,3,203,0,184
mb_cap,1,1490,25,1,0,3,1,-2,201,-1,183
mb_cap,1,1491,25,3,2,0,1,3,204,1,184
mb_cap,1,1492,25,2,1,1,0,1,205,1,185
mb_cap,1,1493,25,5,0,1,0,4,209,0,185
mb_cap,1,1494,25,0,0,1,0,-1,208,0,185
mb_cap,1,1495,25,0,0,0,0,0,208,0,185
mb_cap,1,1496,25,0,4,4,3,-4,204,1,186
mb_cap,1,1497,25,3,3,0,2,3,207,1,187
mb_cap,1,1498,25,1,0,1,1,0,207,-1,186
mb_cap,1,1499,25,1,0,2,0,-1,206,0,186
mb_cap,1,1500,25,3,2,1,1,2,208,1,187
mb_cap,1,1501,26,0,0,0,0,0,208,0,187
mb_cap,1,1502,26,0,0,3,0,-3,205,0,187
mb_cap,1,1503,26,3,0,0,0,3,208,0,187
mb_cap,1,1504,26,0,0,0,0,0,208,0,187
mb_cap,1,1505,26,3,0,1,0,2,210,0,187
mb_cap,1,1506,26,0,0,0,0,0,210,0,187
mb_cap,1,1507,26,0,0,0,0,0,210,0,187
mb_cap,1,1508,26,0,0,4,0,-4,206,0,187
mb_cap,1,1509,26,2,0,0,0,2,208,0,187
mb_cap,1,1510,26,2,0,2,0,0,208,0,187
mb_cap,1,1511,26,1,0,0,0,1,209,0,187
mb_cap,1,1512,26,0,0,1,0,-1,208,0,187
mb_cap,1,1513,26,3,2,1,1,2,210,1,188
mb_cap,1,1514,26,1,0,4,0,-3,207,0,188
mb_cap,1,1515,26,1,0,1,0,0,207,0,188
mb_cap,1,1516,26,2,0,1,0,1,208,0,188
mb_cap,1,1517,26,1,0,0,0,1,209,0,188
mb_cap,1,1518,26,0,0,0,0,0,209,0,188
mb_cap,1,1519,26,0,0,2,0,-2,207,0,188
mb_cap,1,1520,26,1,0,2,0,-1,206,0,188
mb_cap,1,1521,26,4,0,1,0,3,209,0,188
mb_cap,1,1522,26,0,0,1,0,-1,208,0,188
mb_cap,1,1523,26,1,0,0,0,1,209,0,188
mb_cap,1,1524,26,0,0,1,0,-1,208,0,188
mb_cap,1,1525,26,2,0,1,0,1,209,0,188
mb_cap,1,1526,26,1,0,3,0,-2,207,0,188
mb_cap,1,1527,26,1,0,0,0,1,208,0,188
mb_cap,1,1528,26,0,0,1,0,-1,207,0,188
mb_cap,1,1529,26,3,0,0,0,3,210,0,188
mb_cap,1,1530,26,0,4,1,4,-1,209,0,188
mb_cap,1,1531,26,0,0,1,0,-1,208,0,188
mb_cap,1,1532,26,1,0,3,0,-2,206,0,188
mb_cap,1,1533,26,4,0,1,0,3,209,0,188
mb_cap,1,1534,26,0,0,1,0,-1,208,0,188
mb_cap,1,1535,26,1,0,0,0,1,209,0,188
mb_cap,1,1536,26,0,0,1,0,-1,208,0,188
mb_cap,1,1537,26,2,0,1,0,1,209,0,188
mb_cap,1,1538,26,1,0,2,0,-1,208,0,188
mb_cap,1,1539,26,1,0,0,0,1,209,0,188
mb_cap,1,1540,26,0,0,4,0,-4,205,0,188
mb_cap,1,1541,26,3,0,0,0,3,208,0,188
mb_cap,1,1542,26,1,2,1,2,0,208,0,188
mb_cap,1,1543,26,0,0,1,0,-1,207,0,188
mb_cap,1,1544,26,1,0,3,0,-2,205,0,188
mb_cap,1,1545,26,4,0,1,0,3,208,0,188
mb_cap,1,1546,26,1,0,1,0,0,208,0,188
mb_cap,1,1547,26,1,4,0,3,1,209,1,189
mb_cap,1,1548,26,0,0,1,0,-1,208,0,189
mb_cap,1,1549,26,2,0,1,0,1,209,0,189
mb_cap,1,1550,26,1,0,2,0,-1,208,0,189
mb_cap,1,1551,26,1,0,0,0,1,209,0,189
mb_cap,1,1552,26,0,0,1,0,-1,208,0,189
mb_cap,1,1553,26,4,2,0,1,4,212,1,190
mb_cap,1,1554,26,4,0,5,0,-1,211,0,190
mb_cap,1,1555,26,1,0,4,0,-3,208,0,190
mb_cap,1,1556,26,1,0,3,0,-2,206,0,190
mb_cap,1,1557,26,3,0,1,0,2,208,0,190
mb_cap,1,1558,26,0,0,1,0,-1,207,0,190
mb_cap,1,1559,26,1,0,0,0,1,208,0,190
mb_cap,1,1560,26,0,0,1,0,-1,207,0,190
mb_cap,1,1561,27,2,0,1,0,1,208,0,190
mb_cap,1,1562,27,2,0,3,0,-1,207,0,190
mb_cap,1,1563,27,1,4,0,4,1,208,0,190
mb_cap,1,1564,27,0,0,1,0,-1,207,0,190
mb_cap,1,1565,27,3,0,0,0,3,210,0,190
mb_cap,1,1566,27,0,0,1,0,-1,209,0,190
mb_cap,1,1567,27,0,0,1,0,-1,208,0,190
mb_cap,1,1568,27,1,0,2,0,-1,207,0,190
mb_cap,1,1569,27,5,2,1,2,4,211,0,190
mb_cap,1,1570,27,0,0,16,0,-16,195,0,190
mb_cap,1,1571,27,1,0,0,0,1,196,0,190
mb_cap,1,1572,27,0,0,1,0,-1,195,0,190
mb_cap,1,1573,27,1,0,1,0,0,195,0,190
mb_cap,1,1574,27,1,0,2,0,-1,194,0,190
mb_cap,1,1575,27,1,0,0,0,1,195,0,190
mb_cap,1,1576,27,0,0,1,0,-1,194,0,190
mb_cap,1,1577,27,7,2,1,1,6,200,1,191
mb_cap,1,1578,27,1,0,1,0,0,200,0,191
mb_cap,1,1579,27,0,0,1,0,-1,199,0,191
mb_cap,1,1580,27,1,0,3,0,-2,197,0,191
mb_cap,1,1581,27,4,0,2,0,2,199,0,191
mb_cap,1,1582,27,0,0,1,0,-1,198,0,191
mb_cap,1,1583,27,1,0,0,0,1,199,0,191
mb_cap,1,1584,27,0,0,2,0,-2,197,0,191
mb_cap,1,1585,27,2,0,1,0,1,198,0,191
mb_cap,1,1586,27,1,0,3,0,-2,196,0,191
mb_cap,1,1587,27,1,0,0,0,1,197,0,191
mb_cap,1,1588,27,0,0,1,0,-1,196,0,191
mb_cap,1,1589,27,3,0,0,1,3,199,-1,190
mb_cap,1,1590,27,0,0,1,0,-1,198,0,190
mb_cap,1,1591,27,0,0,1,0,-1,197,0,190
mb_cap,1,1592,27,1,0,3,0,-2,195,0,190
mb_cap,1,1593,27,4,0,1,0,3,198,0,190
mb_cap,1,1594,27,0,0,1,0,-1,197,0,190
mb_cap,1,1595,27,1,0,0,0,1,198,0,190
mb_cap,1,1596,27,0,0,1,0,-1,197,0,190
mb_cap,1,1597,27,2,0,1,0,1,198,0,190
mb_cap,1,1598,27,1,0,3,0,-2,196,0,190
mb_cap,1,1599,27,1,0,0,0,1,197,0,190
mb_cap,1,1600,27,0,0,1,0,-1,196,0,190
mb_cap,1,1601,27,3,0,0,0,3,199,0,190
mb_cap,1,1602,27,0,0,2,0,-2,197,0,190
mb_cap,1,1603,27,0,0,1,0,-1,196,0,190
mb_cap,1,1604,27,1,12,4,8,-3,193,4,194
mb_cap,1,1605,27,4,5,1,3,3,196,2,196
mb_cap,1,1606,27,0,0,1,0,-1,195,0,196
mb_cap,1,1607,27,0,19,0,12,0,195,7,203
mb_cap,1,1608,27,1,9,1,8,0,195,1,204
mb_cap,1,1609,27,8,11,3,11,5,200,0,204
mb_cap,1,1610,27,3,15,2,15,1,201,0,204
mb_cap,1,1611,27,7,9,2,9,5,206,0,204
mb_cap,1,1612,27,0,1,2,2,-2,204,-1,203
mb_cap,1,1613,27,3,5,0,4,3,207,1,204
mb_cap,1,1614,27,3,8,2,4,1,208,4,208
mb_cap,1,1615,27,9,6,2,4,7,215,2,210
mb_cap,1,1616,27,4,3,2,3,2,217,0,210
mb_cap,1,1617,27,8,12,4,10,4,221,2,212
mb_cap,1,1618,27,5,17,3,16,2,223,1,213
mb_cap,1,1619,27,3,1,1,4,2,225,-3,210
mb_cap,1,1620,27,1,0,1,2,0,225,-2,208
mb_cap,1,1621,28,1,0,1,1,0,225,-1,207
mb_cap,1,1622,28,1,4,2,3,-1,224,1,208
mb_cap,1,1623,28,1,0,1,1,0,224,-1,207
mb_cap,1,1624,28,0,0,1,0,-1,223,0,207
mb_cap,1,1625,28,2,0,0,0,2,225,0,207
mb_cap,1,1626,28,1,0,1,0,0,225,0,207
mb_cap,1,1627,28,0,0,1,0,-1,224,0,207
mb_cap,1,1628,28,1,0,2,0,-1,223,0,207
mb_cap,1,1629,28,4,0,2,0,2,225,0,207
mb_cap,1,1630,28,0,0,0,0,0,225,0,207
mb_cap,1,1631,28,0,0,0,0,0,225,0,207
mb_cap,1,1632,28,2,0,1,0,1,226,0,207
mb_cap,1,1633,28,2,0,1,0,1,227,0,207
mb_cap,1,1634,28,1,0,2,0,-1,226,0,207
mb_cap,1,1635,28,1,0,1,0,0,226,0,207
mb_cap,1,1636,28,0,0,1,0,-1,225,0,207
mb_cap,1,1637,28,2,0,0,0,2,227,0,207
mb_cap,1,1638,28,1,0,1,0,0,227,0,207
mb_cap,1,1639,28,0,0,1,0,-1,226,0,207
mb_cap,1,1640,28,2,0,3,0,-1,225,0,207
mb_cap,1,1641,28,4,0,2,0,2,227,0,207
mb_cap,1,1642,28,0,0,1,0,-1,226,0,207
mb_cap,1,1643,28,0,0,0,0,0,226,0,207
mb_cap,1,1644,28,1,0,3,0,-2,224,0,207
mb_cap,1,1645,28,2,0,2,0,0,224,0,207
mb_cap,1,1646,28,1,0,2,0,-1,223,0,207
mb_cap,1,1647,28,2,2,1,1,1,224,1,208
mb_cap,1,1648,28,0,0,1,0,-1,223,0,208
mb_cap,1,1649,28,2,0,3,0,-1,222,0,208
mb_cap,1,1650,28,1,0,5,0,-4,218,0,208
mb_cap,1,1651,28,0,0,1,0,-1,217,0,208
mb_cap,1,1652,28,1,0,2,0,-1,216,0,208
mb_cap,1,1653,28,4,0,1,0,3,219,0,208
mb_cap,1,1654,28,0,0,1,0,-1,218,0,208
mb_cap,1,1655,28,0,0,1,0,-1,217,0,208
mb_cap,1,1656,28,1,0,1,0,0,217,0,208
mb_cap,1,1657,28,2,0,1,0,1,218,0,208
mb_cap,1,1658,28,1,0,2,0,-1,217,0,208
mb_cap,1,1659,28,1,0,1,0,0,217,0,208
mb_cap,1,1660,28,1,0,1,0,0,217,0,208
mb_cap,1,1661,28,2,0,0,0,2,219,0,208
mb_cap,1,1662,28,1,0,1,0,0,219,0,208
mb_cap,1,1663,28,0,0,1,0,-1,218,0,208
mb_cap,1,1664,28,1,1,2,1,-1,217,0,208
mb_cap,1,1665,28,4,0,2,0,2,219,0,208
mb_cap,1,1666,28,0,0,1,0,-1,218,0,208
mb_cap,1,1667,28,0,0,0,0,0,218,0,208
mb_cap,1,1668,28,0,0,1,0,-1,217,0,208
mb_cap,1,1669,28,5,5,4,5,1,218,0,208
mb_cap,1,1670,28,1,0,2,0,-1,217,0,208
mb_cap,1,1671,28,1,0,1,0,0,217,0,208
mb_cap,1,1672,28,2,0,3,0,-1,216,0,208
mb_cap,1,1673,28,0,0,1,0,-1,215,0,208
mb_cap,1,1674,28,0,0,0,0,0,215,0,208
mb_cap,1,1675,28,0,0,2,0,-2,213,0,208
mb_cap,1,1676,28,1,0,3,0,-2,211,0,208
mb_cap,1,1677,28,5,0,2,0,3,214,0,208
mb_cap,1,1678,28,0,0,0,0,0,214,0,208
mb_cap,1,1679,28,0,0,1,0,-1,213,0,208
mb_cap,1,1680,28,0,0,4,0,-4,209,0,208
mb_cap,1,1681,29,0,0,1,0,-1,208,0,208
mb_cap,1,1682,29,2,0,2,0,0,208,0,208
mb_cap,1,1683,29,1,0,0,0,1,209,0,208
mb_cap,1,1684,29,0,0,1,0,-1,208,0,208
mb_cap,1,1685,29,2,0,1,0,1,209,0,208
mb_cap,1,1686,29,0,0,1,0,-1,208,0,208
mb_cap,1,1687,29,0,0,1,0,-1,207,0,208
mb_cap,1,1688,29,1,0,2,0,-1,206,0,208
mb_cap,1,1689,29,4,0,1,0,3,209,0,208
mb_cap,1,1690,29,1,0,1,0,0,209,0,208
mb_cap,1,1691,29,1,2,0,2,1,210,0,208
mb_cap,1,1692,29,0,2,3,3,-3,207,-1,207
mb_cap,1,1693,29,3,0,2,0,1,208,0,207
mb_cap,1,1694,29,2,1,2,2,0,208,-1,206
mb_cap,1,1695,29,1,0,1,0,0,208,0,206
mb_cap,1,1696,29,0,0,1,0,-1,207,0,206
mb_cap,1,1697,29,2,0,0,0,2,209,0,206
mb_cap,1,1698,29,0,0,1,0,-1,208,0,206
mb_cap,1,1699,29,0,0,1,0,-1,207,0,206
mb_cap,1,1700,29,1,0,2,0,-1,206,0,206
mb_cap,1,1701,29,4,0,1,0,3,209,0,206
mb_cap,1,1702,29,1,0,2,0,-1,208,0,206
mb_cap,1,1703,29,0,0,0,0,0,208,0,206
mb_cap,1,1704,29,0,0,1,0,-1,207,0,206
mb_cap,1,1705,29,2,0,1,0,1,208,0,206
mb_cap,1,1706,29,1,0,2,0,-1,207,0,206
mb_cap,1,1707,29,1,0,0,0,1,208,0,206
mb_cap,1,1708,29,0,0,1,0,-1,207,0,206
mb_cap,1,1709,29,2,0,0,0,2,209,0,206
mb_cap,1,1710,29,0,0,1,0,-1,208,0,206
mb_cap,1,1711,29,0,0,1,0,-1,207,0,206
mb_cap,1,1712,29,1,0,2,0,-1,206,0,206
mb_cap,1,1713,29,4,0,1,0,3,209,0,206
mb_cap,1,1714,29,0,0,1,0,-1,208,0,206
mb_cap,1,1715,29,0,0,0,0,0,208,0,206
mb_cap,1,1716,29,0,0,1,0,-1,207,0,206
mb_cap,1,1717,29,2,0,1,0,1,208,0,206
mb_cap,1,1718,29,1,0,2,0,-1,207,0,206
mb_cap,1,1719,29,1,0,0,0,1,208,0,206
mb_cap,1,1720,29,0,0,1,0,-1,207,0,206
mb_cap,1,1721,29,2,0,0,0,2,209,0,206
mb_cap,1,1722,29,1,0,1,0,0,209,0,206
mb_cap,1,1723,29,0,0,1,0,-1,208,0,206
mb_cap,1,1724,29,1,0,2,0,-1,207,0,206
mb_cap,1,1725,29,4,0,2,0,2,209,0,206
mb_cap,1,1726,29,0,0,1,0,-1,208,0,206
mb_cap,1,1727,29,1,1,0,1,1,209,0,206
mb_cap,1,1728,29,1,1,2,1,-1,208,0,206
mb_cap,1,1729,29,2,0,2,0,0,208,0,206
mb_cap,1,1730,29,2,2,2,1,0,208,1,207
mb_cap,1,1731,29,1,0,2,0,-1,207,0,207
mb_cap,1,1732,29,0,0,1,0,-1,206,0,207
mb_cap,1,1733,29,2,0,1,0,1,207,0,207
mb_cap,1,1734,29,0,0,1,0,-1,206,0,207
mb_cap,1,1735,29,1,1,1,1,0,206,0,207
mb_cap,1,1736,29,1,0,2,0,-1,205,0,207
mb_cap,1,1737,29,4,0,1,0,3,208,0,207
mb_cap,1,1738,29,0,0,1,0,-1,207,0,207
mb_cap,1,1739,29,0,0,0,0,0,207,0,207
mb_cap,1,1740,29,2,4,2,4,0,207,0,207
mb_cap,1,1741,30,2,0,2,0,0,207,0,207
mb_cap,1,1742,30,1,4,2,2,-1,206,2,209
mb_cap,1,1743,30,1,0,0,0,1,207,0,209
mb_cap,1,1744,30,0,0,1,0,-1,206,0,209
mb_cap,1,1745,30,2,0,0,0,2,208,0,209
mb_cap,1,1746,30,0,0,1,0,-1,207,0,209
mb_cap,1,1747,30,0,0,1,0,-1,206,0,209
mb_cap,1,1748,30,1,0,2,0,-1,205,0,209
mb_cap,1,1749,30,5,2,1,2,4,209,0,209
mb_cap,1,1750,30,1,0,1,0,0,209,0,209
mb_cap,1,1751,30,0,0,0,0,0,209,0,209
mb_cap,1,1752,30,0,0,1,0,-1,208,0,209
mb_cap,1,1753,30,2,0,2,0,0,208,0,209
mb_cap,1,1754,30,1,0,3,0,-2,206,0,209
mb_cap,1,1755,30,1,1,0,1,1,207,0,209
mb_cap,1,1756,30,0,0,0,0,0,207,0,209
mb_cap,1,1757,30,2,0,0,0,2,209,0,209
mb_cap,1,1758,30,0,0,1,0,-1,208,0,209
mb_cap,1,1759,30,0,0,1,0,-1,207,0,209
mb_cap,1,1760,30,1,0,2,0,-1,206,0,209
mb_cap,1,1761,30,4,0,1,0,3,209,0,209
mb_cap,1,1762,30,0,0,1,0,-1,208,0,209
mb_cap,1,1763,30,0,0,0,0,0,208,0,209
mb_cap,1,1764,30,0,0,1,0,-1,207,0,209
mb_cap,1,1765,30,3,0,2,0,1,208,0,209
mb_cap,1,1766,30,1,0,2,0,-1,207,0,209
mb_cap,1,1767,30,1,0,0,0,1,208,0,209
mb_cap,1,1768,30,0,0,1,1,-1,207,-1,208
mb_cap,1,1769,30,2,0,0,0,2,209,0,208
mb_cap,1,1770,30,0,0,1,0,-1,208,0,208
mb_cap,1,1771,30,0,0,1,0,-1,207,0,208
mb_cap,1,1772,30,1,0,2,0,-1,206,0,208
mb_cap,1,1773,30,4,0,1,0,3,209,0,208
mb_cap,1,1774,30,0,0,1,0,-1,208,0,208
mb_cap,1,1775,30,0,0,0,0,0,208,0,208
mb_cap,1,1776,30,0,0,1,0,-1,207,0,208
mb_cap,1,1777,30,2,0,1,0,1,208,0,208
mb_cap,1,1778,30,1,0,2,0,-1,207,0,208
mb_cap,1,1779,30,1,0,0,0,1,208,0,208
mb_cap,1,1780,30,0,0,1,0,-1,207,0,208
mb_cap,1,1781,30,2,0,0,0,2,209,0,208
mb_cap,1,1782,30,1,0,1,0,0,209,0,208
mb_cap,1,1783,30,0,4,1,2,-1,208,2,210
mb_cap,1,1784,30,1,0,2,1,-1,207,-1,209
mb_cap,1,1785,30,4,0,2,0,2,209,0,209
mb_cap,1,1786,30,0,0,1,0,-1,208,0,209
mb_cap,1,1787,30,0,0,0,0,0,208,0,209
mb_cap,1,1788,30,0,0,1,0,-1,207,0,209
mb_cap,1,1789,30,2,0,1,0,1,208,0,209
mb_cap,1,1790,30,1,0,2,0,-1,207,0,209
mb_cap,1,1791,30,1,0,0,0,1,208,0,209
mb_cap,1,1792,30,0,0,0,0,0,208,0,209
mb_cap,1,1793,30,2,0,0,0,2,210,0,209
mb_cap,1,1794,30,0,0,1,0,-1,209,0,209
mb_cap,1,1795,30,0,0,1,0,-1,208,0,209
mb_cap,1,1796,30,2,0,3,0,-1,207,0,209
mb_cap,1,1797,30,4,0,1,0,3,210,0,209
mb_cap,1,1798,30,0,1,1,1,-1,209,0,209
mb_cap,1,1799,30,0,0,0,0,0,209,0,209
mb_cap,1,1800,30,0,0,1,0,-1,208,0,209
mb_cap,1,1801,31,2,0,1,0,1,209,0,209
mb_cap,1,1802,31,1,0,2,0,-1,208,0,209
mb_cap,1,1803,31,1,0,0,0,1,209,0,209
mb_cap,1,1804,31,0,0,2,0,-2,207,0,209
mb_cap,1,1805,31,2,0,0,0,2,209,0,209
mb_cap,1,1806,31,0,0,1,0,-1,208,0,209
mb_cap,1,1807,31,0,0,1,0,-1,207,0,209
mb_cap,1,1808,31,1,0,2,0,-1,206,0,209
mb_cap,1,1809,31,4,0,1,0,3,209,0,209
mb_cap,1,1810,31,1,0,1,0,0,209,0,209
mb_cap,1,1811,31,0,0,0,0,0,209,0,209
mb_cap,1,1812,31,0,0,1,0,-1,208,0,209
mb_cap,1,1813,31,3,2,2,2,1,209,0,209
mb_cap,1,1814,31,1,0,3,0,-2,207,0,209
mb_cap,1,1815,31,1,0,0,0,1,208,0,209
mb_cap,1,1816,31,0,0,1,0,-1,207,0,209
mb_cap,1,1817,31,3,1,0,0,3,210,1,210
mb_cap,1,1818,31,1,1,1,1,0,210,0,210
mb_cap,1,1819,31,0,0,1,0,-1,209,0,210
mb_cap,1,1820,31,3,3,3,2,0,209,1,211
mb_cap,1,1821,31,4,0,1,0,3,212,0,211
mb_cap,1,1822,31,0,0,0,0,0,212,0,211
mb_cap,1,1823,31,0,0,0,0,0,212,0,211
mb_cap,1,1824,31,0,0,1,0,-1,211,0,211
mb_cap,1,1825,31,2,0,1,0,1,212,0,211
mb_cap,1,1826,31,1,0,2,0,-1,211,0,211
mb_cap,1,1827,31,1,0,0,0,1,212,0,211
mb_cap,1,1828,31,1,0,2,0,-1,211,0,211
mb_cap,1,1829,31,1,0,0,0,1,212,0,211
mb_cap,1,1830,31,0,0,0,0,0,212,0,211
mb_cap,1,1831,31,1,0,2,0,-1,211,0,211
mb_cap,1,1832,31,0,0,1,0,-1,210,0,211
mb_cap,1,1833,31,3,0,2,0,1,211,0,211
mb_cap,1,1834,31,0,0,0,0,0,211,0,211
mb_cap,1,1835,31,0,0,1,0,-1,210,0,211
mb_cap,1,1836,31,0,0,1,0,-1,209,0,211
mb_cap,1,1837,31,4,0,1,0,3,212,0,211
mb_cap,1,1838,31,0,0,1,0,-1,211,0,211
mb_cap,1,1839,31,1,0,0,0,1,212,0,211
mb_cap,1,1840,31,0,0,0,0,0,212,0,211
mb_cap,1,1841,31,0,0,0,0,0,212,0,211
mb_cap,1,1842,31,3,0,2,0,1,213,0,211
mb_cap,1,1843,31,0,0,0,0,0,213,0,211
mb_cap,1,1844,31,0,4,2,2,-2,211,2,213
mb_cap,1,1845,31,4,0,2,0,2,213,0,213
mb_cap,1,1846,31,0,0,1,0,-1,212,0,213
mb_cap,1,1847,31,1,0,1,0,0,212,0,213
mb_cap,1,1848,31,0,2,1,2,-1,211,0,213
mb_cap,1,1849,31,3,0,0,0,3,214,0,213
mb_cap,1,1850,31,1,3,1,1,0,214,2,215
mb_cap,1,1851,31,1,0,0,0,1,215,0,215
mb_cap,1,1852,31,1,0,2,0,-1,214,0,215
mb_cap,1,1853,31,4,0,2,0,2,216,0,215
mb_cap,1,1854,31,4,2,7,1,-3,213,1,216
mb_cap,1,1855,31,0,0,2,0,-2,211,0,216
mb_cap,1,1856,31,1,1,3,1,-2,209,0,216
mb_cap,1,1857,31,5,0,4,0,1,210,0,216
mb_cap,1,1858,31,1,1,2,1,-1,209,0,216
mb_cap,1,1859,31,0,0,2,0,-2,207,0,216
mb_cap,1,1860,31,2,0,1,0,1,208,0,216
mb_cap,1,1861,32,0,0,0,0,0,208,0,216
mb_cap,1,1862,32,1,0,2,0,-1,207,0,216
mb_cap,1,1863,32,1,0,1,0,0,207,0,216
mb_cap,1,1864,32,0,4,0,3,0,207,1,217
mb_cap,1,1865,32,3,0,1,0,2,209,0,217
mb_cap,1,1866,32,0,0,0,0,0,209,0,217
mb_cap,1,1867,32,0,3,1,2,-1,208,1,218
mb_cap,1,1868,32,3,2,2,2,1,209,0,218
mb_cap,1,1869,32,2,0,1,0,1,210,0,218
mb_cap,1,1870,32,2,0,1,0,1,211,0,218
mb_cap,1,1871,32,0,0,1,0,-1,210,0,218
mb_cap,1,1872,32,0,0,1,0,-1,209,0,218
mb_cap,1,1873,32,4,15,3,14,1,210,1,219
mb_cap,1,1874,32,2,6,1,6,1,211,0,219
mb_cap,1,1875,32,2,5,0,5,2,213,0,219
mb_cap,1,1876,32,1,9,1,5,0,213,4,223
mb_cap,1,1877,32,2,0,0,1,2,215,-1,222
mb_cap,1,1878,32,0,0,1,0,-1,214,0,222
mb_cap,1,1879,32,0,0,2,0,-2,212,0,222
mb_cap,1,1880,32,3,0,1,0,2,214,0,222
mb_cap,1,1881,32,2,0,0,0,2,216,0,222
mb_cap,1,1882,32,0,0,1,0,-1,215,0,222
mb_cap,1,1883,32,1,0,0,0,1,216,0,222
mb_cap,1,1884,32,0,0,1,0,-1,215,0,222
mb_cap,1,1885,32,2,0,2,0,0,215,0,222
mb_cap,1,1886,32,2,0,2,0,0,215,0,222
mb_cap,1,1887,32,0,0,0,0,0,215,0,222
mb_cap,1,1888,32,0,3,1,3,-1,214,0,222
mb_cap,1,1889,32,2,0,0,1,2,216,-1,221
mb_cap,1,1890,32,1,0,2,0,-1,215,0,221
mb_cap,1,1891,32,0,0,2,0,-2,213,0,221
mb_cap,1,1892,32,3,0,2,0,1,214,0,221
mb_cap,1,1893,32,2,0,0,0,2,216,0,221
mb_cap,1,1894,32,0,0,1,0,-1,215,0,221
mb_cap,1,1895,32,0,0,0,0,0,215,0,221
mb_cap,1,1896,32,0,0,1,0,-1,214,0,221
mb_cap,1,1897,32,2,0,2,0,0,214,0,221
mb_cap,1,1898,32,2,0,1,0,1,215,0,221
mb_cap,1,1899,32,0,0,0,0,0,215,0,221
mb_cap,1,1900,32,0,0,1,0,-1,214,0,221
mb_cap,1,1901,32,2,0,0,0,2,216,0,221
mb_cap,1,1902,32,0,0,1,0,-1,215,0,221
mb_cap,1,1903,32,0,0,2,0,-2,213,0,221
mb_cap,1,1904,32,3,0,2,0,1,214,0,221
mb_cap,1,1905,32,2,0,0,0,2,216,0,221
mb_cap,1,1906,32,0,0,3,0,-3,213,0,221
mb_cap,1,1907,32,0,0,0,0,0,213,0,221
mb_cap,1,1908,32,0,0,1,0,-1,212,0,221
mb_cap,1,1909,32,2,0,2,0,0,212,0,221
mb_cap,1,1910,32,2,0,1,0,1,213,0,221
